The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
955       1350      6465      0.66632        176.86563      0.87617        -30.23148      
956       1404      6465      0.66742        173.09783      0.87654        -30.2428       
957       1458      6465      0.66798        169.30176      0.87691        -30.25519      
958       1512      6465      0.66857        165.59804      0.87728        -30.26799      
959       1566      6465      0.66954        161.7978       0.87767        -30.28173      
960       1620      6465      0.6704         158.01986      0.87807        -30.29635      
961       1674      6465      0.67124        154.27462      0.87847        -30.31182      
962       1728      6465      0.67215        150.57177      0.87887        -30.32812      
963       1782      6465      0.67295        146.77114      0.8793         -30.34613      
964       1836      6465      0.67382        143.01311      0.87973        -30.36522      
965       1890      6465      0.67474        139.31685      0.88017        -30.38539      
966       1944      6465      0.67561        135.5531       0.88063        -30.40761      
967       1998      6465      0.67701        131.79199      0.88112        -30.43129      
968       2052      6465      0.67777        128.05208      0.88161        -30.45736      
969       2106      6465      0.6787         124.34372      0.88211        -30.48537      
970       2160      6465      0.67976        120.59718      0.88264        -30.51624      
971       2214      6465      0.68091        116.87171      0.88319        -30.54986      
972       2268      6465      0.68185        113.17736      0.88375        -30.58675      
973       2322      6465      0.6827         109.49409      0.88434        -30.62746      
974       2376      6465      0.68374        105.76204      0.88495        -30.67313      
975       2430      6465      0.68432        102.08991      0.88557        -30.72364      
976       2484      6465      0.68546        98.44856       0.88621        -30.77914      
977       2538      6465      0.68614        94.76806       0.88687        -30.84269      
978       2592      6465      0.68709        91.10737       0.88755        -30.91382      
979       2646      6465      0.68766        87.44722       0.88822        -30.99494      
980       2700      6465      0.68814        83.8861        0.88886        -31.08482      
981       2754      6465      0.68884        80.24554       0.8895         -31.18957      
982       2808      6465      0.68931        76.60481       0.89008        -31.31006      
983       2862      6465      0.68959        73.03272       0.89055        -31.44603      
984       2916      6465      0.6901         69.47955       0.89087        -31.60116      
985       2970      6465      0.69068        65.85615       0.89098        -31.7827       
986       3024      6465      0.69084        62.26183       0.8907         -31.98802      
987       3078      6465      0.69089        58.71628       0.88991        -32.2153       
988       3132      6465      0.69107        55.16988       0.88843        -32.46465      
989       3186      6465      0.69108        51.58225       0.88597        -32.7298       
990       3240      6465      0.69126        48.02288       0.88237        -32.9895       
991       3294      6465      0.69117        44.51173       0.87751        -33.21213      
992       3348      6465      0.69102        40.96931       0.8714         -33.36676      
993       3402      6465      0.69082        37.40532       0.86443        -33.41344      
