The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
953       2700      7851      0.68693        140.2596       0.93922        -34.4676       
954       2808      7851      0.6875         133.25282      0.94007        -34.50791      
955       2916      7851      0.68786        126.18109      0.94097        -34.55514      
956       3024      7851      0.68776        119.12449      0.94191        -34.6106       
957       3132      7851      0.68751        112.04151      0.9429         -34.67656      
958       3240      7851      0.68702        104.9341       0.94393        -34.75601      
959       3348      7851      0.68606        97.81224       0.94499        -34.85297      
960       3456      7851      0.68532        90.65526       0.94607        -34.97254      
961       3564      7851      0.6844         83.46502       0.94709        -35.12228      
962       3672      7851      0.68355        76.21018       0.94793        -35.31235      
963       3780      7851      0.68219        68.98441       0.94833        -35.55136      
964       3888      7851      0.68115        61.67631       0.94787        -35.85225      
965       3996      7851      0.67946        54.35912       0.94573        -36.20942      
966       4104      7851      0.67771        46.99266       0.94091        -36.58608      
967       4212      7851      0.67624        39.59744       0.93272        -36.8775       
968       4320      7851      0.67494        32.19558       0.92211        -36.92707      
969       4428      7851      0.67347        24.74929       0.91218        -36.65268      
970       4536      7851      0.67222        17.31023       0.90596        -36.16689      
971       4644      7851      0.67089        9.8813         0.90386        -35.65667      
972       4752      7851      0.66964        2.42407        0.90448        -35.23169      
973       4860      7851      0.66841        -5.03932       0.90643        -34.9162       
974       4968      7851      0.66736        -12.50696      0.90882        -34.69263      
975       5076      7851      0.66655        -19.9766       0.91123        -34.53641      
976       5184      7851      0.6659         -27.46516      0.91348        -34.42723      
977       5292      7851      0.66531        -34.95153      0.91553        -34.35098      
978       5400      7851      0.66484        -42.42282      0.91736        -34.2976       
979       5508      7851      0.66482        -49.89646      0.919          -34.25984      
980       5616      7851      0.66489        -57.38254      0.92048        -34.23358      
981       5724      7851      0.66531        -64.82804      0.92182        -34.21562      
982       5832      7851      0.66576        -72.23251      0.92302        -34.20402      
983       5940      7851      0.66666        -79.63618      0.92413        -34.19685      
984       6048      7851      0.66748        -86.9986       0.92515        -34.19352      
985       6156      7851      0.66863        -94.35066      0.92611        -34.19291      
986       6264      7851      0.66996        -101.64394     0.927          -34.19461      
987       6372      7851      0.67132        -108.91076     0.92784        -34.19828      
988       6480      7851      0.67274        -116.18192     0.92864        -34.20367      
989       6588      7851      0.67437        -123.41039     0.92941        -34.21044      
990       6696      7851      0.67604        -130.59889     0.93015        -34.21857      
991       6804      7851      0.67769        -137.78908     0.93088        -34.22806      
