The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1937      7854      8215      0.80279        156.57245      0.94099        -31.45942      
1938      7931      8215      0.79799        152.18962      0.9415         -31.47499      
1939      8008      8215      0.79589        147.59061      0.94207        -31.49103      
1940      8085      8215      0.80929        143.09244      0.9427         -31.49925      
1941      8162      8215      0.80887        138.63398      0.94331        -31.51639      
1942      8239      8215      0.7835         134.2686       0.94379        -31.55032      
1943      8316      8215      0.81044        130.17574      0.94453        -31.55207      
1944      8393      8215      0.91792        138.96788      0.94369        -31.45254      
1945      8470      8215      0.80505        129.26117      0.94464        -31.55996      
1946      8547      8215      0.80912        115.82947      0.94688        -31.634        
1947      8624      8215      0.80202        111.20026      0.94768        -31.67297      
1948      8701      8215      0.80479        107.41694      0.94844        -31.70134      
1949      8778      8215      0.78978        102.05232      0.94938        -31.7651       
1950      8855      8215      0.7923         97.06227       0.95052        -31.81806      
1951      8932      8215      0.79539        92.37834       0.95169        -31.87565      
1952      9009      8215      0.797          87.89061       0.95288        -31.94214      
1953      9086      8215      0.79859        83.33445       0.95419        -32.02222      
1954      9163      8215      0.80263        78.64054       0.95571        -32.11834      
1955      9240      8215      0.82449        84.03144       0.95456        -31.976        
1956      9317      8215      0.8128         68.93744       0.95937        -32.39108      
1957      9394      8215      0.78806        63.88656       0.95983        -32.63719      
1958      9471      8215      0.81053        59.73137       0.96252        -32.82628      
1959      9548      8215      0.80114        54.63892       0.96304        -33.17867      
1960      9625      8215      0.81213        49.647         0.96448        -33.61334      
1961      9702      8215      0.78987        44.80726       0.95983        -34.09232      
1962      9779      8215      0.79243        40.33656       0.95543        -34.61381      
1963      9856      8215      0.8074         35.03095       0.9464         -35.34513      
1964      9933      8215      0.80686        30.13103       0.9305         -35.64192      
1965      10010     8215      0.80466        25.1819        0.91349        -35.40943      
1966      10087     8215      0.8035         20.32138       0.90127        -34.77419      
1967      10164     8215      0.80216        15.39106       0.89543        -33.99059      
1968      10241     8215      0.80017        10.4909        0.89467        -33.29871      
1969      10318     8215      0.80072        5.56858        0.89624        -32.75912      
1970      10395     8215      0.76558        0.79211        0.90166        -32.46104      
1971      10472     8215      0.80337        -3.89716       0.90175        -32.09295      
1972      10549     8215      0.79743        -9.18635       0.90527        -31.88887      
1973      10626     8215      0.79689        -14.0888       0.90801        -31.74363      
1974      10703     8215      0.79534        -18.93054      0.91047        -31.64048      
1975      10780     8215      0.79591        -23.88386      0.91268        -31.55812      
1976      10857     8215      0.79541        -28.7967       0.91465        -31.49861      
1977      10934     8215      0.79508        -33.68948      0.91641        -31.45346      
1978      11011     8215      0.79555        -38.51254      0.91796        -31.41829      
1979      11088     8215      0.79405        -43.35457      0.91938        -31.39349      
1980      11165     8215      0.79444        -48.23811      0.92066        -31.37214      
1981      11242     8215      0.79505        -53.01105      0.92182        -31.35575      
1982      11319     8215      0.79409        -57.62195      0.92284        -31.34493      
1983      11396     8215      0.79436        -62.68667      0.92388        -31.33481      
1984      11473     8215      0.7958         -67.38919      0.92478        -31.3268       
1985      11550     8215      0.79663        -71.95057      0.92559        -31.32135      
1986      11627     8215      0.79566        -76.95498      0.92643        -31.31844      
1987      11704     8215      0.77724        -81.20912      0.92711        -31.32918      
1988      11781     8215      0.79664        -86.38019      0.92788        -31.31454      
