The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1942      3762      6800      0.89911        -174.12616     0.87886        -28.86844      
1943      3800      6800      0.90007        -176.58373     0.87912        -28.87315      
1944      3838      6800      0.90113        -179.02131     0.87938        -28.87788      
1945      3876      6800      0.90205        178.56108      0.87963        -28.88276      
1946      3914      6800      0.90266        176.15346      0.87989        -28.88787      
1947      3952      6800      0.90356        173.72595      0.88016        -28.89303      
1948      3990      6800      0.90446        171.27839      0.88043        -28.89839      
1949      4028      6800      0.9056         168.84076      0.88071        -28.90376      
1950      4066      6800      0.90666        166.41312      0.88099        -28.9093       
1951      4104      6800      0.90761        163.99545      0.88127        -28.91504      
1952      4142      6800      0.90833        161.55795      0.88156        -28.92113      
1953      4180      6800      0.90905        159.13034      0.88185        -28.92739      
1954      4218      6800      0.90997        156.67255      0.88216        -28.93385      
1955      4256      6800      0.91063        154.24486      0.88246        -28.94057      
1956      4294      6800      0.91138        151.85731      0.88277        -28.94737      
1957      4332      6800      0.91193        149.43976      0.88309        -28.95463      
1958      4370      6800      0.91315        146.97161      0.88343        -28.96196      
1959      4408      6800      0.91428        144.51336      0.88377        -28.96961      
1960      4446      6800      0.91504        142.08532      0.88412        -28.97768      
1961      4484      6800      0.91589        139.66731      0.88448        -28.98601      
1962      4522      6800      0.91641        137.31979      0.88483        -28.99463      
1963      4560      6800      0.91673        134.92207      0.8852         -29.00397      
1964      4598      6800      0.91732        132.49386      0.8856         -29.01371      
1965      4636      6800      0.91788        130.08566      0.886          -29.02386      
1966      4674      6800      0.91841        127.68739      0.88641        -29.0345       
1967      4712      6800      0.91846        125.31971      0.88683        -29.04591      
1968      4750      6800      0.91875        122.89145      0.88728        -29.05806      
1969      4788      6800      0.91965        120.43248      0.88776        -29.07062      
1970      4826      6800      0.92021        117.99343      0.88825        -29.08408      
1971      4864      6800      0.92075        115.54431      0.88877        -29.09847      
1972      4902      6800      0.92078        113.16616      0.88929        -29.11378      
1973      4940      6800      0.92104        110.80794      0.88983        -29.12974      
1974      4978      6800      0.92117        108.42938      0.8904         -29.14709      
1975      5016      6800      0.92138        106.00031      0.89102        -29.16601      
1976      5054      6800      0.92171        103.59109      0.89166        -29.18606      
1977      5092      6800      0.92206        101.18192      0.89234        -29.20769      
1978      5130      6800      0.92189        98.78292       0.89305        -29.23162      
1979      5168      6800      0.9221         96.35333       0.89382        -29.25748      
1980      5206      6800      0.92226        93.89337       0.89465        -29.28614      
1981      5244      6800      0.92225        91.45365       0.89552        -29.31756      
1982      5282      6800      0.9226         89.06425       0.89644        -29.35086      
1983      5320      6800      0.92202        86.70553       0.8974         -29.38866      
1984      5358      6800      0.92181        84.33609       0.89844        -29.43011      
1985      5396      6800      0.92181        81.91604       0.89958        -29.47694      
1986      5434      6800      0.92166        79.49588       0.90082        -29.52989      
1987      5472      6800      0.92174        77.11591       0.90215        -29.58816      
1988      5510      6800      0.92082        74.78718       0.90353        -29.65533      
1989      5548      6800      0.92061        72.40715       0.90509        -29.73186      
1990      5586      6800      0.92036        69.94637       0.90685        -29.82345      
1991      5624      6800      0.92029        67.5054        0.90879        -29.92914      
1992      5662      6800      0.92002        65.09487       0.91089        -30.0529       
1993      5700      6800      0.91881        62.76534       0.91306        -30.19866      
