The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1934      7623      8215      0.75973        -26.14322      0.91194        -32.91422      
1935      7700      8215      0.90338        -17.52193      0.9059         -32.71886      
1936      7777      8215      0.7514         -36.75813      0.91557        -32.82733      
1937      7854      8215      0.75381        -41.77771      0.91699        -32.79282      
1938      7931      8215      0.74676        -46.50997      0.91826        -32.77856      
1939      8008      8215      0.7421         -51.56189      0.91948        -32.76434      
1940      8085      8215      0.75519        -56.73635      0.92056        -32.73584      
1941      8162      8215      0.75337        -61.59673      0.92156        -32.72751      
1942      8239      8215      0.7245         -65.86587      0.92242        -32.74619      
1943      8316      8215      0.75473        -70.87624      0.92326        -32.714        
1944      8393      8215      0.88368        -62.73804      0.92166        -32.61236      
1945      8470      8215      0.76774        -71.99788      0.92344        -32.70266      
1946      8547      8215      0.74976        -86.58535      0.92572        -32.71067      
1947      8624      8215      0.74199        -91.54714      0.92642        -32.71598      
1948      8701      8215      0.74738        -95.6354       0.92696        -32.71338      
1949      8778      8215      0.72899        -101.09931     0.92766        -32.72652      
1950      8855      8215      0.73227        -106.64616     0.92834        -32.72722      
1951      8932      8215      0.73676        -111.75272     0.92894        -32.72797      
1952      9009      8215      0.74026        -116.52037     0.92949        -32.72982      
1953      9086      8215      0.74414        -121.41794     0.93004        -32.73225      
1954      9163      8215      0.75065        -126.49416     0.93061        -32.73418      
1955      9240      8215      0.79102        -121.09632     0.93007        -32.70798      
1956      9317      8215      0.76603        -136.87539     0.93173        -32.73929      
1957      9394      8215      0.7415         -141.9194      0.93221        -32.7581       
1958      9471      8215      0.77006        -146.47293     0.93273        -32.75116      
1959      9548      8215      0.76218        -151.7011      0.93325        -32.76315      
1960      9625      8215      0.77713        -157.00579     0.93382        -32.76521      
1961      9702      8215      0.75633        -161.77753     0.93426        -32.78358      
1962      9779      8215      0.76318        -166.36631     0.93474        -32.78922      
1963      9856      8215      0.78222        -171.99017     0.93537        -32.79189      
1964      9933      8215      0.78517        -176.98832     0.9359         -32.80151      
1965      10010     8215      0.7865         178.0036       0.93643        -32.81265      
1966      10087     8215      0.78881        173.09495      0.93697        -32.82388      
1967      10164     8215      0.79072        168.11652      0.93753        -32.83637      
1968      10241     8215      0.79205        163.19807      0.93809        -32.84997      
1969      10318     8215      0.79616        158.23908      0.93868        -32.86335      
1970      10395     8215      0.76131        153.85399      0.93905        -32.89694      
1971      10472     8215      0.80574        148.77867      0.93988        -32.89132      
1972      10549     8215      0.80205        143.46191      0.94055        -32.9145       
1973      10626     8215      0.80435        138.56243      0.94122        -32.93458      
1974      10703     8215      0.8055         133.73327      0.94192        -32.95709      
1975      10780     8215      0.80849        128.79306      0.94267        -32.98142      
1976      10857     8215      0.81008        123.87303      0.94347        -33.00944      
1977      10934     8215      0.81186        118.98291      0.9443         -33.04055      
1978      11011     8215      0.81407        114.14231      0.94519        -33.07498      
1979      11088     8215      0.81388        109.30231      0.94612        -33.11615      
1980      11165     8215      0.81547        104.40143      0.94715        -33.16237      
1981      11242     8215      0.81707        99.60037       0.94824        -33.21472      
1982      11319     8215      0.81658        95.00988       0.94933        -33.27506      
1983      11396     8215      0.81715        89.84871       0.95068        -33.35397      
1984      11473     8215      0.8188         85.06705       0.95207        -33.44033      
1985      11550     8215      0.81983        80.44591       0.95351        -33.54156      
1986      11627     8215      0.81756        75.34472       0.9551         -33.68373      
